## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,0,AvgQueueSize,-1.000000,-1.000000,Results,98.581012,5.698352,101
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.000000,0.000000
Dist,1.000000,0.000000,0.000000
Dist,2.000000,0.000000,0.000000
Dist,3.000000,0.000000,0.000000
Dist,4.000000,0.000000,0.000000
Dist,5.000000,0.000000,0.000000
Dist,6.000000,0.000000,0.000000
Dist,7.000000,0.000000,0.000000
Dist,8.000000,0.000000,0.000000
Dist,9.000000,0.000000,0.000000
Dist,10.000000,0.000000,0.000000
Dist,11.000000,0.000000,0.000000
Dist,12.000000,0.000000,0.000000
Dist,13.000000,0.000000,0.000000
Dist,14.000000,0.000000,0.000000
Dist,15.000000,0.000000,0.000000
Dist,16.000000,0.000000,0.000000
Dist,17.000000,0.000000,0.000000
Dist,18.000000,0.000000,0.000000
Dist,19.000000,0.000000,0.000000
Dist,20.000000,0.000000,0.000000
Dist,21.000000,0.000000,0.000000
Dist,22.000000,0.000000,0.000000
Dist,23.000000,0.000000,0.000000
Dist,24.000000,0.000000,0.000000
Dist,25.000000,0.000000,0.000000
Dist,26.000000,0.000000,0.000000
Dist,27.000000,0.000000,0.000000
Dist,28.000000,0.000000,0.000000
Dist,29.000000,0.000000,0.000000
Dist,30.000000,0.000000,0.000000
Dist,31.000000,0.000000,0.000000
Dist,32.000000,0.000000,0.000000
Dist,33.000000,0.000000,0.000000
Dist,34.000000,0.000000,0.000000
Dist,35.000000,0.000000,0.000000
Dist,36.000000,0.000000,0.000000
Dist,37.000000,0.000000,0.000000
Dist,38.000000,0.000000,0.000000
Dist,39.000000,0.000000,0.000000
Dist,40.000000,0.000000,0.000000
Dist,41.000000,0.000000,0.000000
Dist,42.000000,0.000000,0.000000
Dist,43.000000,0.000000,0.000000
Dist,44.000000,0.000000,0.000000
Dist,45.000000,0.000000,0.000000
Dist,46.000000,0.000000,0.000000
Dist,47.000000,0.000000,0.000000
Dist,48.000000,0.000000,0.000000
Dist,49.000000,0.000000,0.000000
Dist,50.000000,0.000000,0.000000
Dist,51.000000,0.000000,0.000000
Dist,52.000000,0.000000,0.000000
Dist,53.000000,0.000000,0.000000
Dist,54.000000,0.000000,0.000000
Dist,55.000000,0.000000,0.000000
Dist,56.000000,0.000000,0.000000
Dist,57.000000,0.000000,0.000001
Dist,58.000000,0.000000,0.000001
Dist,59.000000,0.000000,0.000001
Dist,60.000000,0.000000,0.000002
Dist,61.000000,0.000001,0.000002
Dist,62.000000,0.000001,0.000003
Dist,63.000000,0.000001,0.000004
Dist,64.000000,0.000001,0.000006
Dist,65.000000,0.000002,0.000008
Dist,66.000000,0.000003,0.000010
Dist,67.000000,0.000004,0.000014
Dist,68.000000,0.000005,0.000019
Dist,69.000000,0.000007,0.000026
Dist,70.000000,0.000009,0.000036
Dist,71.000000,0.000013,0.000048
Dist,72.000000,0.000017,0.000066
Dist,73.000000,0.000024,0.000090
Dist,74.000000,0.000032,0.000122
Dist,75.000000,0.000044,0.000166
Dist,76.000000,0.000060,0.000226
Dist,77.000000,0.000081,0.000307
Dist,78.000000,0.000111,0.000418
Dist,79.000000,0.000151,0.000568
Dist,80.000000,0.000205,0.000773
Dist,81.000000,0.000279,0.001053
Dist,82.000000,0.000380,0.001433
Dist,83.000000,0.000518,0.001951
Dist,84.000000,0.000706,0.002657
Dist,85.000000,0.000963,0.003620
Dist,86.000000,0.001314,0.004934
Dist,87.000000,0.001794,0.006728
Dist,88.000000,0.002455,0.009183
Dist,89.000000,0.003365,0.012547
Dist,90.000000,0.004625,0.017172
Dist,91.000000,0.006384,0.023557
Dist,92.000000,0.008865,0.032422
Dist,93.000000,0.012417,0.044838
Dist,94.000000,0.017623,0.062461
Dist,95.000000,0.025530,0.087992
Dist,96.000000,0.038228,0.126220
Dist,97.000000,0.060448,0.186668
Dist,98.000000,0.104579,0.291247
Dist,99.000000,0.208143,0.499389
Dist,100.000000,0.500611,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,1,AvgPeerDistance,-1.000000,-1.000000,Results,6.285714,7.632653,11
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.000000,0.000000
Dist,1.000000,0.057143,0.057143
Dist,2.000000,0.066667,0.123810
Dist,3.000000,0.076190,0.200000
Dist,4.000000,0.085714,0.285714
Dist,5.000000,0.095238,0.380952
Dist,6.000000,0.104762,0.485714
Dist,7.000000,0.114286,0.600000
Dist,8.000000,0.123810,0.723810
Dist,9.000000,0.133333,0.857143
Dist,10.000000,0.142857,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,2,BlockingProbability,-1.000000,-1.000000,Results,0.500611,0.250000,2
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.499389,0.499389
Dist,1.000000,0.500611,1.000000

