## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,0,AvgQueueSize,-1.000000,-1.000000,Results,98.763904,4.581877,101
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.000000,0.000000
Dist,1.000000,0.000000,0.000000
Dist,2.000000,0.000000,0.000000
Dist,3.000000,0.000000,0.000000
Dist,4.000000,0.000000,0.000000
Dist,5.000000,0.000000,0.000000
Dist,6.000000,0.000000,0.000000
Dist,7.000000,0.000000,0.000000
Dist,8.000000,0.000000,0.000000
Dist,9.000000,0.000000,0.000000
Dist,10.000000,0.000000,0.000000
Dist,11.000000,0.000000,0.000000
Dist,12.000000,0.000000,0.000000
Dist,13.000000,0.000000,0.000000
Dist,14.000000,0.000000,0.000000
Dist,15.000000,0.000000,0.000000
Dist,16.000000,0.000000,0.000000
Dist,17.000000,0.000000,0.000000
Dist,18.000000,0.000000,0.000000
Dist,19.000000,0.000000,0.000000
Dist,20.000000,0.000000,0.000000
Dist,21.000000,0.000000,0.000000
Dist,22.000000,0.000000,0.000000
Dist,23.000000,0.000000,0.000000
Dist,24.000000,0.000000,0.000000
Dist,25.000000,0.000000,0.000000
Dist,26.000000,0.000000,0.000000
Dist,27.000000,0.000000,0.000000
Dist,28.000000,0.000000,0.000000
Dist,29.000000,0.000000,0.000000
Dist,30.000000,0.000000,0.000000
Dist,31.000000,0.000000,0.000000
Dist,32.000000,0.000000,0.000000
Dist,33.000000,0.000000,0.000000
Dist,34.000000,0.000000,0.000000
Dist,35.000000,0.000000,0.000000
Dist,36.000000,0.000000,0.000000
Dist,37.000000,0.000000,0.000000
Dist,38.000000,0.000000,0.000000
Dist,39.000000,0.000000,0.000000
Dist,40.000000,0.000000,0.000000
Dist,41.000000,0.000000,0.000000
Dist,42.000000,0.000000,0.000000
Dist,43.000000,0.000000,0.000000
Dist,44.000000,0.000000,0.000000
Dist,45.000000,0.000000,0.000000
Dist,46.000000,0.000000,0.000000
Dist,47.000000,0.000000,0.000000
Dist,48.000000,0.000000,0.000000
Dist,49.000000,0.000000,0.000000
Dist,50.000000,0.000000,0.000000
Dist,51.000000,0.000000,0.000000
Dist,52.000000,0.000000,0.000000
Dist,53.000000,0.000000,0.000000
Dist,54.000000,0.000000,0.000000
Dist,55.000000,0.000000,0.000000
Dist,56.000000,0.000000,0.000000
Dist,57.000000,0.000000,0.000000
Dist,58.000000,0.000000,0.000000
Dist,59.000000,0.000000,0.000000
Dist,60.000000,0.000000,0.000001
Dist,61.000000,0.000000,0.000001
Dist,62.000000,0.000000,0.000001
Dist,63.000000,0.000000,0.000001
Dist,64.000000,0.000001,0.000002
Dist,65.000000,0.000001,0.000003
Dist,66.000000,0.000001,0.000004
Dist,67.000000,0.000002,0.000006
Dist,68.000000,0.000002,0.000008
Dist,69.000000,0.000003,0.000011
Dist,70.000000,0.000004,0.000015
Dist,71.000000,0.000006,0.000021
Dist,72.000000,0.000008,0.000030
Dist,73.000000,0.000012,0.000041
Dist,74.000000,0.000016,0.000058
Dist,75.000000,0.000023,0.000081
Dist,76.000000,0.000032,0.000113
Dist,77.000000,0.000045,0.000157
Dist,78.000000,0.000062,0.000219
Dist,79.000000,0.000087,0.000306
Dist,80.000000,0.000121,0.000427
Dist,81.000000,0.000169,0.000596
Dist,82.000000,0.000236,0.000832
Dist,83.000000,0.000330,0.001162
Dist,84.000000,0.000461,0.001623
Dist,85.000000,0.000645,0.002268
Dist,86.000000,0.000902,0.003170
Dist,87.000000,0.001264,0.004433
Dist,88.000000,0.001773,0.006206
Dist,89.000000,0.002492,0.008698
Dist,90.000000,0.003514,0.012212
Dist,91.000000,0.004974,0.017186
Dist,92.000000,0.007085,0.024271
Dist,93.000000,0.010183,0.034454
Dist,94.000000,0.014837,0.049290
Dist,95.000000,0.022087,0.071377
Dist,96.000000,0.034043,0.105420
Dist,97.000000,0.055597,0.161017
Dist,98.000000,0.099931,0.260948
Dist,99.000000,0.208478,0.469426
Dist,100.000000,0.530574,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,1,AvgPeerDistance,-1.000000,-1.000000,Results,6.285714,7.632653,11
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.000000,0.000000
Dist,1.000000,0.057143,0.057143
Dist,2.000000,0.066667,0.123810
Dist,3.000000,0.076190,0.200000
Dist,4.000000,0.085714,0.285714
Dist,5.000000,0.095238,0.380952
Dist,6.000000,0.104762,0.485714
Dist,7.000000,0.114286,0.600000
Dist,8.000000,0.123810,0.723810
Dist,9.000000,0.133333,0.857143
Dist,10.000000,0.142857,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,2,BlockingProbability,-1.000000,-1.000000,Results,0.530574,0.249065,2
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.469426,0.469426
Dist,1.000000,0.530574,1.000000

