## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,0,AvgQueueSize,-1.000000,-1.000000,Results,97.664165,11.842799,101
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.000000,0.000000
Dist,1.000000,0.000000,0.000000
Dist,2.000000,0.000000,0.000000
Dist,3.000000,0.000000,0.000000
Dist,4.000000,0.000000,0.000000
Dist,5.000000,0.000000,0.000000
Dist,6.000000,0.000000,0.000000
Dist,7.000000,0.000000,0.000000
Dist,8.000000,0.000000,0.000000
Dist,9.000000,0.000000,0.000000
Dist,10.000000,0.000000,0.000000
Dist,11.000000,0.000000,0.000000
Dist,12.000000,0.000000,0.000000
Dist,13.000000,0.000000,0.000000
Dist,14.000000,0.000000,0.000000
Dist,15.000000,0.000000,0.000000
Dist,16.000000,0.000000,0.000000
Dist,17.000000,0.000000,0.000000
Dist,18.000000,0.000000,0.000000
Dist,19.000000,0.000000,0.000000
Dist,20.000000,0.000000,0.000000
Dist,21.000000,0.000000,0.000000
Dist,22.000000,0.000000,0.000000
Dist,23.000000,0.000000,0.000000
Dist,24.000000,0.000000,0.000000
Dist,25.000000,0.000000,0.000000
Dist,26.000000,0.000000,0.000000
Dist,27.000000,0.000000,0.000000
Dist,28.000000,0.000000,0.000000
Dist,29.000000,0.000000,0.000000
Dist,30.000000,0.000000,0.000000
Dist,31.000000,0.000000,0.000000
Dist,32.000000,0.000000,0.000000
Dist,33.000000,0.000000,0.000000
Dist,34.000000,0.000000,0.000000
Dist,35.000000,0.000000,0.000000
Dist,36.000000,0.000000,0.000000
Dist,37.000000,0.000000,0.000000
Dist,38.000000,0.000000,0.000000
Dist,39.000000,0.000000,0.000000
Dist,40.000000,0.000000,0.000000
Dist,41.000000,0.000000,0.000000
Dist,42.000000,0.000000,0.000000
Dist,43.000000,0.000000,0.000000
Dist,44.000000,0.000000,0.000000
Dist,45.000000,0.000000,0.000001
Dist,46.000000,0.000000,0.000001
Dist,47.000000,0.000000,0.000001
Dist,48.000000,0.000000,0.000001
Dist,49.000000,0.000000,0.000002
Dist,50.000000,0.000000,0.000002
Dist,51.000000,0.000001,0.000003
Dist,52.000000,0.000001,0.000004
Dist,53.000000,0.000001,0.000005
Dist,54.000000,0.000001,0.000006
Dist,55.000000,0.000002,0.000008
Dist,56.000000,0.000002,0.000010
Dist,57.000000,0.000003,0.000012
Dist,58.000000,0.000004,0.000016
Dist,59.000000,0.000005,0.000021
Dist,60.000000,0.000006,0.000026
Dist,61.000000,0.000007,0.000034
Dist,62.000000,0.000010,0.000044
Dist,63.000000,0.000012,0.000056
Dist,64.000000,0.000016,0.000072
Dist,65.000000,0.000020,0.000092
Dist,66.000000,0.000026,0.000118
Dist,67.000000,0.000034,0.000152
Dist,68.000000,0.000043,0.000195
Dist,69.000000,0.000055,0.000251
Dist,70.000000,0.000071,0.000322
Dist,71.000000,0.000091,0.000413
Dist,72.000000,0.000117,0.000531
Dist,73.000000,0.000151,0.000681
Dist,74.000000,0.000194,0.000875
Dist,75.000000,0.000249,0.001124
Dist,76.000000,0.000319,0.001443
Dist,77.000000,0.000410,0.001854
Dist,78.000000,0.000527,0.002381
Dist,79.000000,0.000677,0.003058
Dist,80.000000,0.000869,0.003927
Dist,81.000000,0.001117,0.005044
Dist,82.000000,0.001435,0.006478
Dist,83.000000,0.001843,0.008321
Dist,84.000000,0.002368,0.010689
Dist,85.000000,0.003043,0.013732
Dist,86.000000,0.003911,0.017643
Dist,87.000000,0.005029,0.022672
Dist,88.000000,0.006471,0.029143
Dist,89.000000,0.008332,0.037476
Dist,90.000000,0.010743,0.048218
Dist,91.000000,0.013875,0.062093
Dist,92.000000,0.017970,0.080063
Dist,93.000000,0.023372,0.103435
Dist,94.000000,0.030605,0.134040
Dist,95.000000,0.040524,0.174564
Dist,96.000000,0.054689,0.229253
Dist,97.000000,0.076383,0.305635
Dist,98.000000,0.113757,0.419392
Dist,99.000000,0.190810,0.610202
Dist,100.000000,0.389798,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,1,AvgPeerDistance,-1.000000,-1.000000,Results,5.500000,8.250000,11
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.000000,0.000000
Dist,1.000000,0.100000,0.100000
Dist,2.000000,0.100000,0.200000
Dist,3.000000,0.100000,0.300000
Dist,4.000000,0.100000,0.400000
Dist,5.000000,0.100000,0.500000
Dist,6.000000,0.100000,0.600000
Dist,7.000000,0.100000,0.700000
Dist,8.000000,0.100000,0.800000
Dist,9.000000,0.100000,0.900000
Dist,10.000000,0.100000,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,2,BlockingProbability,-1.000000,-1.000000,Results,0.389798,0.237855,2
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.610202,0.610202
Dist,1.000000,0.389798,1.000000

